,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,label
10,GO_Cellular_Component_2021,secretory granule lumen (GO:0034774),36/316,9.82744131191151e-07,2.876760093123188e-05,0,0,2.658653241032096,36.77692973324834,SPARC;HSP90AB1;ROCK1;PROS1;GDI2;CNN2;TTR;CREG1;TIMP3;OSTF1;CEP290;TXNDC5;SRGN;DYNC1H1;HSP90AA1;APAF1;ACTN1;IDH1;FUCA2;FN1;VEGFB;MIF;IGF1;PA2G4;ARPC5;MAPK14;ARHGAP45;DNAJC3;ACLY;BIN2;NPC2;PCYOX1L;PPIA;KPNB1;VCL;FERMT3,Cellular_Component
11,GO_Cellular_Component_2021,serine/threonine protein kinase complex (GO:1902554),10/37,5.687959949550042e-06,0.0001526269253129261,0,0,7.545800618605758,91.13183314922571,CDKN1A;CCNB1;CCND3;CDK4;CCNG1;CDK2;CDK1;CKS2;CDK12;CDK13,Cellular_Component
12,GO_Cellular_Component_2021,cytoplasmic stress granule (GO:0010494),13/65,8.894750624686007e-06,0.00020950548933619263,0,0,5.103114930182599,59.34947808221305,NUFIP2;ROCK1;RC3H1;LARP4;GIGYF2;HNRNPK;MCRIP2;MCRIP1;G3BP1;IGF2BP1;TRIM25;PABPC1;KPNB1,Cellular_Component
13,GO_Cellular_Component_2021,vesicle (GO:0031982),27/226,9.108934318964898e-06,0.00020950548933619263,0,0,2.79006263597157,32.38217795253863,SERPINE2;TFRC;GDI2;GIGYF2;RAB21;UBB;BASP1;KIF5B;CFL1;AKT1;LZTS2;CLIC1;APPL1;SLC12A2;MIF;YWHAZ;DNAJC3;MYL6;MYO1C;VAPA;RAB34;TAGLN2;EZR;CALM1;CALM2;PPIA;VCL,Cellular_Component
14,GO_Cellular_Component_2021,spindle (GO:0005819),24/192,1.3201835117800506e-05,0.0002833993938621175,0,0,2.932919254658385,32.95180158963658,ARL3;CUL3;CBX1;PINX1;CDC6;WAPL;AURKB;MZT1;EML4;DIAPH1;CENPF;RACGAP1;KIF2A;INCENP;CDC27;TPR;CDK1;CEP170;FBXO5;KIF20A;TMEM9;PTPN7;CALM1;CALM2,Cellular_Component
15,GO_Cellular_Component_2021,polysomal ribosome (GO:0042788),8/30,5.5300448623558166e-05,0.0011129215285491,0,0,7.394716394716394,72.48840481968587,RPS26;RPL41;RPS28;NUFIP2;DHX9;RPS29;RPL36;RPL38,Cellular_Component
16,GO_Cellular_Component_2021,cell-cell junction (GO:0005911),28/271,8.902314195126469e-05,0.0016862030416651,0,0,2.3665426707639226,22.071830478307493,ITGB3;TWF1;PTPRK;F11R;MTDH;CNN2;RAP1B;PDLIM1;PNN;CTNNA1;PAK2;PDLIM7;MAGI1;ACTN1;CDC42BPB;SMAD7;AFDN;AHI1;KRT18;APC;PTK7;PECAM1;CDC42EP1;ITGA5;FERMT2;VCL;LIMS1;TJP2,Cellular_Component
17,GO_Cellular_Component_2021,ribosome (GO:0005840),11/62,0.00013618370187537423,0.0024361751113261,0,0,4.3934808650148165,39.10859555406901,RPS26;RPL41;RPS28;NUFIP2;DHX9;RPS29;APEX1;DNAJC21;RPL36;RPL38;RPL15,Cellular_Component
18,GO_Cellular_Component_2021,ficolin-1-rich granule lumen (GO:1904813),16/123,0.0002211406850889307,0.0037461255383407,0,0,3.0533354817918146,25.69904378621704,HSP90AA1;HSP90AB1;APAF1;IDH1;MIF;ARPC5;MAPK14;ACLY;BIN2;FTH1;OSTF1;CDK13;PPIA;KPNB1;VCL;CTSB,Cellular_Component
19,GO_Cellular_Component_2021,microtubule cytoskeleton (GO:0015630),31/331,0.00023267860486588592,0.0037461255383407,0,0,2.122803943044907,17.759064535683443,ARL3;PINX1;HMMR;AURKB;TUBB6;MTA1;RACGAP1;BAG2;KIF5B;CDC27;AKT1;FBXO5;ESRRA;DYNC1H1;CBX1;MZT1;EML4;NISCH;CENPF;FER;KIF2A;APC;INCENP;MAP1B;TAOK1;KIF20A;TMEM9;CCDC66;PTPN7;KIF20B;MAPRE2,Cellular_Component
20,GO_Cellular_Component_2021,platelet alpha granule (GO:0031091),13/90,0.0002997100000568832,0.0045955533342055,0,0,3.441725835925621,27.921672728400832,SRGN;SPARC;SERPINE2;ITGB3;PROS1;ACTN1;ITGA2B;FN1;VEGFB;IGF1;PECAM1;PCYOX1L;FERMT3,Cellular_Component
21,GO_Cellular_Component_2021,multivesicular body membrane (GO:0032585),4/9,0.0005134819636159484,0.007515508740197,0,0,16.213617021276594,122.80672893374044,CD63;LAPTM4B;RAB27B;TMEM9,Cellular_Component
22,GO_Cellular_Component_2021,cytoplasmic vesicle lumen (GO:0060205),14/115,0.0010434801266132,0.0146087217725851,0,0,2.8251889705099544,19.39547002047149,HSP90AA1;HSP90AB1;APAF1;ROCK1;IDH1;GDI2;MIF;ARPC5;MAPK14;ARHGAP45;BIN2;OSTF1;PPIA;VCL,Cellular_Component
23,GO_Cellular_Component_2021,ficolin-1-rich granule (GO:0101002),19/184,0.0011547430040691,0.0149689488736511,0,0,2.35170515970516,15.906645538913216,HSP90AA1;HSP90AB1;FCER1G;APAF1;IDH1;MIF;ARPC5;MAPK14;ACLY;DIAPH1;BIN2;FTH1;OSTF1;CDK13;PPIA;KPNB1;VCL;CD55;CTSB,Cellular_Component
24,GO_Cellular_Component_2021,intracellular organelle lumen (GO:0070013),60/848,0.0011621854715567,0.0149689488736511,0,0,1.5734892160690908,10.632779453825169,COL18A1;HSP90AB1;SPARC;GLDC;PROS1;TXN2;MYDGF;CTSL;FTH1;ME2;OSTF1;CTSB;HSP90AA1;APAF1;IGFBP4;GLRX5;P3H2;CNPY3;MIF;PDIA6;DNAJC3;ACLY;VCAN;BIN2;CANX;TFAM;PPIA;KPNB1;VCL;CD63;FECH;PDHB;FSTL1;LTBP1;HSP90B1;HSPD1;CNN2;CCNB1;STC2;GPC6;UGGT1;TRMT10C;GOLM1;IDH1;FUCA2;FN1;LAMB1;PYCR2;ARPC5;MAPK14;HSPE1;KTN1;BMP4;GLUD1;TSPAN14;P4HA1;CDK1;SDC1;P4HB;CDK13,Cellular_Component
25,GO_Cellular_Component_2021,vacuolar lumen (GO:0005775),17/161,0.0016119252809267,0.0199630746330162,0,0,2.4084861560589714,15.487351120452642,CUBN;DYNC1H1;HSP90AA1;FUCA2;GDI2;PA2G4;ARHGAP45;DNAJC3;ACLY;VCAN;TTR;CTSL;NPC2;CREG1;SDC1;GPC6;TXNDC5,Cellular_Component
26,GO_Cellular_Component_2021,rough endoplasmic reticulum membrane (GO:0030867),3/6,0.0018829219919323,0.0224555882000822,0,0,20.247608926673752,127.0523379497957,RPS26;RPS28;RPS29,Cellular_Component
27,GO_Cellular_Component_2021,cytoplasmic side of endoplasmic reticulum membrane (GO:0098554),4/13,0.0025037522438916,0.0278002835356242,0,0,9.005673758865248,53.943668588694216,RPS26;RPS28;RPS29;THADA,Cellular_Component
28,GO_Cellular_Component_2021,podosome (GO:0002102),4/13,0.0025037522438916,0.0278002835356242,0,0,9.005673758865248,53.943668588694216,BIN2;SH3PXD2A;ASAP1;FERMT3,Cellular_Component
29,GO_Cellular_Component_2021,azurophil granule lumen (GO:0035578),11/90,0.0033672739072041,0.0361420732706582,0,0,2.83211906603172,16.125099794310476,DNAJC3;ACLY;DYNC1H1;TTR;NPC2;CREG1;GDI2;FUCA2;PA2G4;ARHGAP45;TXNDC5,Cellular_Component
30,GO_Cellular_Component_2021,chromosome (GO:0005694),16/160,0.0037658374011266,0.0391161175213795,0,0,2.264367816091954,12.639214367324104,TOP2A;NIFK;CCDC137;PINX1;NOL7;HMGA2;DDX21;SMC6;BRCA1;RRP1B;SMC3;WAPL;RSL1D1;INCENP;NCL;RAD21,Cellular_Component
31,GO_Cellular_Component_2021,platelet alpha granule lumen (GO:0031093),9/67,0.0040917338562661,0.0411730719286777,0,0,3.152904296514844,17.337147496405994,SRGN;SPARC;PROS1;ACTN1;FN1;VEGFB;PCYOX1L;IGF1;FERMT3,Cellular_Component
32,GO_Cellular_Component_2021,late endosome membrane (GO:0031902),9/68,0.0045231094633887,0.0441345832488237,0,0,3.099302093718844,16.73175463470932,LAPTM4B;STARD3;CD63;LAPTM4A;PIKFYVE;STARD3NL;RAB27B;TMEM9;LITAF,Cellular_Component
33,GO_Cellular_Component_2021,RISC-loading complex (GO:0070578),3/8,0.0049096804526429,0.0464975619338538,0,0,12.14729011689692,64.5816317863825,DHX9;AGO2;DICER1,Cellular_Component
34,GO_Cellular_Component_2021,microtubule (GO:0005874),17/182,0.0057505432904457,0.0529049982721009,0,0,2.0996175345689907,10.830795048028936,DYNC1H1;ARL3;AURKB;EML4;TUBB6;MTA1;BAG2;KIF2A;APC;KIF5B;MAP1B;CDK1;KIF20A;CCDC66;KIF20B;CALM1;CALM2,Cellular_Component
35,GO_Cellular_Component_2021,platelet alpha granule membrane (GO:0031092),4/17,0.0071688924140272,0.0641217599254658,0,0,6.233387888707037,30.780495021976,SPARC;ITGB3;ITGA2B;PECAM1,Cellular_Component
36,GO_Cellular_Component_2021,endoplasmic reticulum lumen (GO:0005788),23/285,0.0088555892975801,0.0752298080610112,0,0,1.7913734656157014,8.467296532669788,COL18A1;GOLM1;IGFBP4;FUCA2;P3H2;FN1;LAMB1;CNPY3;FSTL1;PDIA6;LTBP1;KTN1;HSP90B1;BMP4;DNAJC3;MYDGF;VCAN;TSPAN14;P4HA1;STC2;CANX;P4HB;UGGT1,Cellular_Component
37,GO_Cellular_Component_2021,U1 snRNP (GO:0005685),4/18,0.0088780518829764,0.0752298080610112,0,0,5.787841945288754,27.342767390480173,PRPF39;LUC7L3;SNRPD3;SNRPF,Cellular_Component
38,GO_Cellular_Component_2021,U2-type spliceosomal complex (GO:0005684),10/89,0.0091223888412269,0.0753181847916689,0,0,2.571897107852438,12.080261347670518,SRRM2;PRPF39;EIF4A3;DHX16;LUC7L3;SNRPD3;SNRPF;TXNL4A;PRPF8;RBM22,Cellular_Component
39,GO_Cellular_Component_2021,mitotic spindle (GO:0072686),12/120,0.0112219613137867,0.0903367885759836,0,0,2.2589413447782545,10.142381413523506,EML4;DIAPH1;RACGAP1;CUL3;CDC27;TPR;CDK1;CEP170;CDC6;TMEM9;PTPN7;WAPL,Cellular_Component
40,GO_Cellular_Component_2021,U2-type catalytic step 2 spliceosome (GO:0071007),5/30,0.0123612379351852,0.0970809418324307,0,0,4.05346112886049,17.807623580943257,SRRM2;SNRPD3;SNRPF;PRPF8;RBM22,Cellular_Component
41,GO_Cellular_Component_2021,cytoplasmic side of plasma membrane (GO:0009898),7/55,0.014384400225783,0.1077157412256311,0,0,2.95837780149413,12.548287757720036,RAB21;MYH9;GNB1L;PTPN7;EZR;LITAF;ACP1,Cellular_Component
42,GO_Cellular_Component_2021,cytosolic large ribosomal subunit (GO:0022625),7/55,0.014384400225783,0.1077157412256311,0,0,2.95837780149413,12.548287757720036,RPL41;FXR2;RPL37A;RPL36;RPL38;RPL37;RPL15,Cellular_Component
43,GO_Cellular_Component_2021,azurophil granule (GO:0042582),14/155,0.0151386216908328,0.1098012043235559,0,0,2.01944635094944,8.462502197166913,CD63;DYNC1H1;FUCA2;GDI2;PA2G4;ARHGAP45;RAP1B;DNAJC3;ACLY;TTR;VAPA;NPC2;CREG1;TXNDC5,Cellular_Component
44,GO_Cellular_Component_2021,endocytic vesicle lumen (GO:0071682),4/21,0.015524040129504,0.1098012043235559,0,0,4.765707133917397,19.850911985702208,HSP90AA1;SPARC;CTSL;HSP90B1,Cellular_Component
45,GO_Cellular_Component_2021,glutamatergic synapse (GO:0098978),8/69,0.0156858863319365,0.1098012043235559,0,0,2.6614824155807764,11.05844328335972,BCR;GSK3B;ITGB3;ACTN1;ATP2B1;KPNA2;YWHAZ;SH3GL1,Cellular_Component
46,GO_Cellular_Component_2021,early phagosome (GO:0032009),3/12,0.0167450511381071,0.1123313847181355,0,0,6.747077577045696,27.5932028075558,SYK;RAB5A;APPL1,Cellular_Component
47,GO_Cellular_Component_2021,U2-type catalytic step 1 spliceosome (GO:0071006),3/12,0.0167450511381071,0.1123313847181355,0,0,6.747077577045696,27.5932028075558,EIF4A3;PRPF8;RBM22,Cellular_Component
48,GO_Cellular_Component_2021,small ribosomal subunit (GO:0015935),6/45,0.0184159280203999,0.1210189555626283,0,0,3.1190749548958503,12.459267597848791,RPS26;RPS28;RPS29;RPS2;MRPS6;RPS12,Cellular_Component
49,GO_Cellular_Component_2021,lysosomal lumen (GO:0043202),9/86,0.0200071235023687,0.1248356170403528,0,0,2.372539759705535,9.280585232086423,CUBN;HSP90AA1;VCAN;CTSL;NPC2;SDC1;GPC6;CTSB;TXNDC5,Cellular_Component
50,GO_Cellular_Component_2021,endolysosome lumen (GO:0036021),2/5,0.0202321009589818,0.1248356170403528,0,0,13.48407643312102,52.59443489384695,CTSL;CTSB,Cellular_Component
