,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
14,KEGG_2019_Mouse,RNA degradation,5/83,0.0050076983559225,0.0617616130563781,0,0,4.827586206896552,25.570656659375008,CNOT4;EXOSC5;EXOSC10;PABPC4;C1D
15,KEGG_2019_Mouse,Fc gamma R-mediated phagocytosis,5/87,0.0061065813918752,0.0706073473435571,0,0,4.591159704700496,23.407514337487655,ARPC1A;WASL;RAC1;RAF1;WASF2
16,KEGG_2019_Mouse,Progesterone-mediated oocyte maturation,5/90,0.0070347543993403,0.0744484093648858,0,0,4.428442641424386,21.951314117185408,MAD2L2;KRAS;RAF1;MAD1L1;MAD2L1
17,KEGG_2019_Mouse,Circadian rhythm,3/30,0.0072436290192861,0.0744484093648858,0,0,8.32572877059569,41.02613544280235,CUL1;PRKAG2;PRKAB1
18,KEGG_2019_Mouse,Regulation of actin cytoskeleton,8/217,0.0087297087938684,0.0803899995706855,0,0,2.896776825785394,13.733686329289444,ARPC1A;BRK1;KRAS;WASL;RAC1;RAF1;WASF2;ACTB
19,KEGG_2019_Mouse,Alzheimer disease,7/175,0.0090874802443542,0.0803899995706855,0,0,3.1476833976833976,14.796811454063048,NDUFA4;NDUFB2;COX6A1;BID;SDHB;GAPDH;SNCA
20,KEGG_2019_Mouse,Oxidative phosphorylation,6/134,0.0091253513026183,0.0803899995706855,0,0,3.534735576923077,16.60158862995871,NDUFA4;ATP5K;NDUFB2;COX6A1;ATP6V1E1;SDHB
21,KEGG_2019_Mouse,Apelin signaling pathway,6/138,0.0104581150458785,0.0879432401585237,0,0,3.4269230769230767,15.62806132649351,GNB1;PRKAG2;KRAS;NRF1;RAF1;PRKAB1
22,KEGG_2019_Mouse,Parkinson disease,6/144,0.0127080283216567,0.1022167495437611,0,0,3.276923076923077,14.305477601953616,NDUFA4;NDUFB2;COX6A1;UBE2J2;SDHB;SNCA
23,KEGG_2019_Mouse,Huntington disease,7/192,0.0145709354259511,0.1096793513236429,0,0,2.855953250547845,12.077045075239036,NDUFA4;NDUFB2;CLTA;NRF1;COX6A1;SDHB;POLR2J
24,KEGG_2019_Mouse,Adipocytokine signaling pathway,4/71,0.0148215339626544,0.1096793513236429,0,0,4.481485701264669,18.87455751844261,SLC2A1;PRKAG2;PTPN11;PRKAB1
25,KEGG_2019_Mouse,Adherens junction,4/72,0.0155337077684547,0.110528305275543,0,0,4.415356982487651,18.38882673890466,WASL;RAC1;WASF2;ACTB
26,KEGG_2019_Mouse,Chronic myeloid leukemia,4/76,0.0185961098302315,0.1274177895775128,0,0,4.169211195928753,16.613484735212047,CTBP1;PTPN11;KRAS;RAF1
27,KEGG_2019_Mouse,Oocyte meiosis,5/116,0.0194864997512647,0.1287500876422852,0,0,3.386662524593559,13.336790047054077,MAD2L2;CUL1;MAD1L1;YWHAG;MAD2L1
28,KEGG_2019_Mouse,Natural killer cell mediated cytotoxicity,5/118,0.0208133565084367,0.132774860484855,0,0,3.3263825314481403,12.880286575579284,PTPN11;KRAS;RAC1;RAF1;BID
29,KEGG_2019_Mouse,Protein processing in endoplasmic reticulum,6/163,0.0220371389486719,0.1358956901834771,0,0,2.8775600195982363,10.977966621930491,DNAJA1;TUSC3;CUL1;PREB;UBE2J2;RAD23B
30,KEGG_2019_Mouse,Neurotrophin signaling pathway,5/121,0.0229120229164708,0.1367330399853902,0,0,3.239859955079931,12.234014078439344,ARHGDIB;PTPN11;KRAS;RAC1;RAF1
31,KEGG_2019_Mouse,Tight junction,6/167,0.0244667830896956,0.1414485897373032,0,0,2.8054945054945053,10.409615872876731,PRKAG2;WASL;RAC1;PRKAB1;YBX3;ACTB
32,KEGG_2019_Mouse,One carbon pool by folate,2/19,0.0259648293998996,0.1455604072418616,0,0,8.786541889483066,32.07977314642938,MTHFD2;TYMS
33,KEGG_2019_Mouse,Viral myocarditis,4/87,0.0288466023965731,0.156959454216648,0,0,3.614641773199669,12.816663277603318,RAC1;BID;EIF4G3;ACTB
34,KEGG_2019_Mouse,FoxO signaling pathway,5/132,0.0317583033450531,0.167865317680995,0,0,2.9575828883458533,10.202481081924107,CCND2;PRKAG2;KRAS;RAF1;PRKAB1
35,KEGG_2019_Mouse,Ubiquitin mediated proteolysis,5/138,0.0373722280703744,0.1864320555347466,0,0,2.8232938668510354,9.279679683191702,FBXW8;UBE2R2;CUL1;UBE2J2;UBE2K
36,KEGG_2019_Mouse,Cellular senescence,6/185,0.0375997164544543,0.1864320555347466,0,0,2.5210571551353675,8.270980370674858,CCND2;RHEB;CHEK2;KRAS;RAF1;HIPK2
37,KEGG_2019_Mouse,Insulin signaling pathway,5/139,0.0383632905945015,0.1864320555347466,0,0,2.802081546291531,9.136619104792567,RHEB;PRKAG2;KRAS;RAF1;PRKAB1
38,KEGG_2019_Mouse,mRNA surveillance pathway,4/96,0.039301892788406,0.1864320555347466,0,0,3.2595419847328246,10.549450913358438,FIP1L1;PABPC4;MAGOH;SSU72
39,KEGG_2019_Mouse,VEGF signaling pathway,3/58,0.0420196413705837,0.1943408413389499,0,0,4.081368821292776,12.936380563569678,KRAS;RAC1;RAF1
40,KEGG_2019_Mouse,Human T-cell leukemia virus 1 infection,7/245,0.0460282453901112,0.2076884243212338,0,0,2.213945037474449,6.815629888000666,CCND2;CHEK2;SLC2A1;KRAS;MAD1L1;RAN;MAD2L1
41,KEGG_2019_Mouse,Longevity regulating pathway,4/102,0.0473247319630575,0.2084541765039438,0,0,3.05904346471413,9.332291948220483,RHEB;PRKAG2;KRAS;PRKAB1
42,KEGG_2019_Mouse,PI3K-Akt signaling pathway,9/357,0.0500699603649282,0.2120892482904572,0,0,1.9508251710720517,5.841422224089274,RELN;CCND2;FLT1;RHEB;GNB1;KRAS;RAC1;RAF1;YWHAG
43,KEGG_2019_Mouse,Focal adhesion,6/199,0.0504428482420546,0.2120892482904572,0,0,2.3365085691510563,6.978950860906145,RELN;CCND2;FLT1;RAC1;RAF1;ACTB
44,KEGG_2019_Mouse,RNA polymerase,2/28,0.0531040190745437,0.2155044034299383,0,0,5.742424242424242,16.856901666119466,POLR1D;POLR2J
45,KEGG_2019_Mouse,Central carbon metabolism in cancer,3/64,0.0535848786906873,0.2155044034299383,0,0,3.678800723056785,10.765967512026805,SLC2A1;KRAS;RAF1
46,KEGG_2019_Mouse,Oxytocin signaling pathway,5/154,0.0551605412699633,0.2171212794668771,0,0,2.518064234102188,7.296109785676185,PRKAG2;KRAS;RAF1;PRKAB1;ACTB
47,KEGG_2019_Mouse,Fatty acid elongation,2/29,0.0565500172772634,0.2179531915894528,0,0,5.529461279461279,15.88409508840907,ELOVL1;MECR
48,KEGG_2019_Mouse,Aminoacyl-tRNA biosynthesis,3/66,0.0577450807394756,0.2180171415674079,0,0,3.5616512764801738,10.156821903543957,RARS2;YARS;GARS
49,KEGG_2019_Mouse,Insulin resistance,4/110,0.0593273591084911,0.2195112287014172,0,0,2.827020020164194,7.985440230374298,SLC2A1;PRKAG2;PTPN11;PRKAB1
50,KEGG_2019_Mouse,Fc epsilon RI signaling pathway,3/68,0.0620533985934487,0.2250956615644708,0,0,3.4517110266159694,9.594928232918134,KRAS;RAC1;RAF1
51,KEGG_2019_Mouse,Citrate cycle (TCA cycle),2/32,0.0673329728553063,0.234892222167145,0,0,4.975757575757576,13.425117507998763,SUCLG2;SDHB
52,KEGG_2019_Mouse,Ribosome biogenesis in eukaryotes,4/115,0.0675757401696082,0.234892222167145,0,0,2.698989065401279,7.272442861072551,POP5;EMG1;SBDS;RAN
53,KEGG_2019_Mouse,p53 signaling pathway,3/71,0.068787141550185,0.234892222167145,0,0,3.2989264146723327,8.830363169900501,CCND2;CHEK2;BID
54,KEGG_2019_Mouse,B cell receptor signaling pathway,3/72,0.0711025104938384,0.234892222167145,0,0,3.250950570342205,8.5943190175208,KRAS;RAC1;RAF1
55,KEGG_2019_Mouse,Prolactin signaling pathway,3/72,0.0711025104938384,0.234892222167145,0,0,3.250950570342205,8.5943190175208,CCND2;KRAS;RAF1
56,KEGG_2019_Mouse,Pancreatic cancer,3/75,0.078255293881903,0.2539864801430185,0,0,3.115019011406844,7.936379393898385,KRAS;RAC1;RAF1
57,KEGG_2019_Mouse,Nicotinate and nicotinamide metabolism,2/36,0.0826545847927629,0.2628517115381564,0,0,4.389483065953654,10.943354318667156,NT5C3;NADK
58,KEGG_2019_Mouse,Sphingolipid signaling pathway,4/124,0.0838283836797363,0.2628517115381564,0,0,2.495419847328244,6.186104930160686,KRAS;RAC1;RAF1;BID
59,KEGG_2019_Mouse,Ras signaling pathway,6/233,0.0916452150089477,0.2825727462775889,0,0,1.9830904778041345,4.73925013876334,FLT1;GNB1;PTPN11;KRAS;RAC1;RAF1
60,KEGG_2019_Mouse,Autophagy,4/130,0.0956302735500574,0.2900262394550922,0,0,2.375863322428208,5.576782817530099,RHEB;KRAS;HMGB1;RAF1
61,KEGG_2019_Mouse,Human immunodeficiency virus 1 infection,6/238,0.098893676038168,0.2950859688235658,0,0,1.939854111405836,4.488259827757847,GNB1;CUL1;KRAS;RAC1;BID;RAF1
62,KEGG_2019_Mouse,Bladder cancer,2/41,0.103113243950383,0.3027928592193786,0,0,3.825757575757576,8.691843610876065,KRAS;RAF1
63,KEGG_2019_Mouse,Hypertrophic cardiomyopathy (HCM),3/86,0.1069665877630524,0.3092002927525736,0,0,2.7006734160978514,6.036649890151567,PRKAG2;PRKAB1;ACTB
64,KEGG_2019_Mouse,Vasopressin-regulated water reabsorption,2/43,0.1116474906335923,0.315549795368406,0,0,3.638765705838877,7.977661868166088,ARHGDIB;DYNLL1
65,KEGG_2019_Mouse,Colorectal cancer,3/88,0.1125745215908907,0.315549795368406,0,0,2.6368597629165733,5.7592705199973615,KRAS;RAC1;RAF1
66,KEGG_2019_Mouse,Hedgehog signaling pathway,2/44,0.1159816599853264,0.3202478671236626,0,0,3.551948051948052,7.652044107537512,CCND2;CUL1
67,KEGG_2019_Mouse,Apoptosis,4/141,0.1191505977914569,0.324159714579699,0,0,2.1838747422967626,4.645903186251498,KRAS;RAF1;BID;ACTB
68,KEGG_2019_Mouse,Chemokine signaling pathway,5/197,0.1231214112359834,0.3301081315747382,0,0,1.9498323754789275,4.084088334416744,GNB1;KRAS;WASL;RAC1;RAF1
69,KEGG_2019_Mouse,Human cytomegalovirus infection,6/255,0.1257138939145921,0.3322438624885648,0,0,1.8058387395736792,3.74485201344151,RHEB;GNB1;KRAS;RAC1;BID;RAF1
70,KEGG_2019_Mouse,Proteoglycans in cancer,5/203,0.1347765281569333,0.3511782775920094,0,0,1.8901660280970627,3.7881520872445713,PTPN11;KRAS;RAC1;RAF1;ACTB
71,KEGG_2019_Mouse,Phospholipase D signaling pathway,4/149,0.1376721156255582,0.3537408526490039,0,0,2.0625427744143194,4.089775630528271,RHEB;PTPN11;KRAS;RAF1
72,KEGG_2019_Mouse,Cysteine and methionine metabolism,2/50,0.1428070813555834,0.3619083568600401,0,0,3.107007575757576,6.047046555927847,MTAP;SRM
73,KEGG_2019_Mouse,Rap1 signaling pathway,5/209,0.1469046764340493,0.3652407166210861,0,0,1.834009465855308,3.517577633471287,FLT1;KRAS;RAC1;RAF1;ACTB
74,KEGG_2019_Mouse,mTOR signaling pathway,4/154,0.1498013701432478,0.3652407166210861,0,0,1.9932824427480915,3.784137209524491,RHEB;KRAS;ATP6V1E1;RAF1
75,KEGG_2019_Mouse,Endocytosis,6/269,0.1501869563823703,0.3652407166210861,0,0,1.7084820122842936,3.2390672844683364,CAPZB;ARPC1A;CAPZA2;CLTA;WASL;ARF5
76,KEGG_2019_Mouse,Amyotrophic lateral sclerosis (ALS),2/52,0.1520191090801277,0.3652407166210861,0,0,2.9824242424242424,5.618138828607388,RAC1;BID
77,KEGG_2019_Mouse,Glucagon signaling pathway,3/102,0.1546852436658816,0.3668816676690782,0,0,2.2623574144486693,4.22237997366196,SLC2A1;PRKAG2;PRKAB1
78,KEGG_2019_Mouse,HIF-1 signaling pathway,3/104,0.1610618286502308,0.3674889582428651,0,0,2.217332379625795,4.048775661950515,FLT1;SLC2A1;GAPDH
79,KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,5/216,0.1616189835005399,0.3674889582428651,0,0,1.7725300067185996,3.2304601635425017,GNB1;KRAS;RAC1;BID;RAF1
80,KEGG_2019_Mouse,Hippo signaling pathway,4/159,0.1623240949438661,0.3674889582428651,0,0,1.928490519576459,3.5063050099702355,MOB1B;CCND2;ACTB;YWHAG
81,KEGG_2019_Mouse,Wnt signaling pathway,4/160,0.1648734245089611,0.3674889582428651,0,0,1.916030534351145,3.4537930010584663,CCND2;CTBP1;CUL1;RAC1
82,KEGG_2019_Mouse,Hepatitis C,4/160,0.1648734245089611,0.3674889582428651,0,0,1.916030534351145,3.4537930010584663,KRAS;RAF1;BID;YWHAG
83,KEGG_2019_Mouse,Endometrial cancer,2/58,0.1802846804462766,0.3915396368269205,0,0,2.6620670995670994,4.560701590044581,KRAS;RAF1
84,KEGG_2019_Mouse,Pyrimidine metabolism,2/58,0.1802846804462766,0.3915396368269205,0,0,2.6620670995670994,4.560701590044581,TYMS;NT5C3
85,KEGG_2019_Mouse,Thiamine metabolism,1/15,0.1820130203627847,0.3915396368269205,0,0,5.315363881401617,9.055663478454154,AK2
86,KEGG_2019_Mouse,Lysine degradation,2/59,0.185071862331644,0.3935436153029213,0,0,2.6152312599681022,4.411924123556102,KMT2E;EZH2
87,KEGG_2019_Mouse,C-type lectin receptor signaling pathway,3/112,0.1873136865525002,0.3937844546842335,0,0,2.0537551888931525,3.439979559577829,PTPN11;KRAS;RAF1
88,KEGG_2019_Mouse,Viral carcinogenesis,5/229,0.1904197165592343,0.395816264757959,0,0,1.668548166392994,2.767328194645288,CCND2;KRAS;RAC1;MAD1L1;YWHAG
89,KEGG_2019_Mouse,Long-term depression,2/61,0.1946991070352869,0.3993974460495858,0,0,2.5263225475089883,4.133821465692842,KRAS;RAF1
90,KEGG_2019_Mouse,Leukocyte transendothelial migration,3/115,0.1974313589473069,0.3993974460495858,0,0,1.99843834872352,3.242195042081115,PTPN11;RAC1;ACTB
91,KEGG_2019_Mouse,MAPK signaling pathway,6/294,0.1986192704679021,0.3993974460495858,0,0,1.5581730769230768,2.5185772053742674,FLT1;TAOK3;STMN1;KRAS;RAC1;RAF1
92,KEGG_2019_Mouse,Mitophagy,2/63,0.204388212924974,0.4065787031303247,0,0,2.44324391455539,3.879221650937443,TAX1BP1;KRAS
93,KEGG_2019_Mouse,Axon guidance,4/180,0.2185804208171303,0.42650531581982,0,0,1.6965648854961832,2.579798725467376,PTPN11;KRAS;RAC1;RAF1
94,KEGG_2019_Mouse,Non-small cell lung cancer,2/66,0.2190162432588265,0.42650531581982,0,0,2.328361742424242,3.5358719862335053,KRAS;RAF1
95,KEGG_2019_Mouse,Long-term potentiation,2/67,0.2239127161562593,0.4314984634261248,0,0,2.2924242424242425,3.430610501729598,KRAS;RAF1
96,KEGG_2019_Mouse,Acute myeloid leukemia,2/69,0.2337296457096074,0.4446451237412551,0,0,2.223767526006332,3.232446664608192,KRAS;RAF1
97,KEGG_2019_Mouse,AMPK signaling pathway,3/126,0.2355417412250973,0.4446451237412551,0,0,1.818696095706204,2.629592915361422,RHEB;PRKAG2;PRKAB1
98,KEGG_2019_Mouse,Bile secretion,2/72,0.2484991500422404,0.4597234275781447,0,0,2.1281385281385283,2.963041011819363,SLC2A1;ABCG2
99,KEGG_2019_Mouse,Melanoma,2/72,0.2484991500422404,0.4597234275781447,0,0,2.1281385281385283,2.963041011819363,KRAS;RAF1
100,KEGG_2019_Mouse,Relaxin signaling pathway,3/131,0.2532776820452537,0.4613299575883554,0,0,1.7472076996197718,2.399385881529767,GNB1;KRAS;RAF1
101,KEGG_2019_Mouse,Other types of O-glycan biosynthesis,1/22,0.2552587088434812,0.4613299575883554,0,0,3.542318059299191,4.836956329181093,B3GLCT
102,KEGG_2019_Mouse,Serotonergic synapse,3/132,0.2568485709816249,0.4613299575883554,0,0,1.733575028738173,2.356394077542693,GNB1;KRAS;RAF1
103,KEGG_2019_Mouse,Glioma,2/75,0.2632976423459775,0.4651618266765696,0,0,2.0403694479036947,2.7228121574163606,KRAS;RAF1
104,KEGG_2019_Mouse,Estrogen signaling pathway,3/134,0.2640107664921071,0.4651618266765696,0,0,1.7069340841145908,2.273235743916908,KRAS;FKBP4;RAF1
105,KEGG_2019_Mouse,Synaptic vesicle cycle,2/77,0.273166942681314,0.475119957615864,0,0,1.985757575757576,2.576862320665503,CLTA;ATP6V1E1
106,KEGG_2019_Mouse,Signaling pathways regulating pluripotency of stem cells,3/137,0.2747991106210673,0.475119957615864,0,0,1.6684637648260598,2.155179597065231,SMARCAD1;KRAS;RAF1
107,KEGG_2019_Mouse,Pathways in cancer,9/535,0.2836579488959059,0.4858955606087277,0,0,1.2788093089316626,1.6112820458736417,CCND2;CTBP1;GNB1;SLC2A1;CUL1;KRAS;RAC1;BID;RAF1
108,KEGG_2019_Mouse,Collecting duct acid secretion,1/27,0.3035403628054892,0.5081317496978848,0,0,2.860377358490566,3.410258264687014,ATP6V1E1
109,KEGG_2019_Mouse,Phototransduction,1/27,0.3035403628054892,0.5081317496978848,0,0,2.860377358490566,3.410258264687014,GNB1
110,KEGG_2019_Mouse,ErbB signaling pathway,2/84,0.3076257079252059,0.5081317496978848,0,0,1.81559497413156,2.140353114287536,KRAS;RAF1
111,KEGG_2019_Mouse,Rheumatoid arthritis,2/84,0.3076257079252059,0.5081317496978848,0,0,1.81559497413156,2.140353114287536,FLT1;ATP6V1E1
112,KEGG_2019_Mouse,Protein export,1/28,0.3128157832521344,0.5121320345278306,0,0,2.754297693920336,3.2008817629553445,SRP72
113,KEGG_2019_Mouse,Gap junction,2/86,0.3174217163770503,0.5134326656504203,0,0,1.772186147186147,2.033626231428861,KRAS;RAF1
114,KEGG_2019_Mouse,MicroRNAs in cancer,5/281,0.3192615216982064,0.5134326656504203,0,0,1.3505747126436782,1.5420115131299486,CCND2;STMN1;KRAS;RAF1;EZH2
115,KEGG_2019_Mouse,Retrograde endocannabinoid signaling,3/150,0.3219361579213446,0.5134326656504203,0,0,1.519903779002095,1.7226620139654385,NDUFA4;GNB1;NDUFB2
116,KEGG_2019_Mouse,GnRH signaling pathway,2/90,0.3369118620398476,0.5327238844219812,0,0,1.691287878787879,1.8400094514973109,KRAS;RAF1
117,KEGG_2019_Mouse,Propanoate metabolism,1/31,0.339910100946478,0.5329099040262579,0,0,2.478490566037736,2.6744749900790725,SUCLG2
118,KEGG_2019_Mouse,Human papillomavirus infection,6/360,0.3462783075462103,0.5331408141221032,0,0,1.2633637548891783,1.3398130164286306,RELN;CCND2;RHEB;KRAS;ATP6V1E1;RAF1
119,KEGG_2019_Mouse,Biosynthesis of unsaturated fatty acids,1/32,0.3487029108582405,0.5331408141221032,0,0,2.3984175289105294,2.526816757576148,ELOVL1
120,KEGG_2019_Mouse,beta-Alanine metabolism,1/32,0.3487029108582405,0.5331408141221032,0,0,2.3984175289105294,2.526816757576148,SRM
121,KEGG_2019_Mouse,Hepatitis B,3/163,0.3691357053281078,0.554093267449681,0,0,1.3954847908745247,1.3907274959122549,KRAS;RAF1;BID
122,KEGG_2019_Mouse,Prostate cancer,2/97,0.3705926394996854,0.554093267449681,0,0,1.5661084529505582,1.5546004161072196,KRAS;RAF1
123,KEGG_2019_Mouse,JAK-STAT signaling pathway,3/164,0.3727491800317238,0.554093267449681,0,0,1.3867463335143944,1.3685099606912237,CCND2;PTPN11;RAF1
124,KEGG_2019_Mouse,Base excision repair,1/35,0.374387342871406,0.554093267449681,0,0,2.18645948945616,2.148118482269945,HMGB1
125,KEGG_2019_Mouse,Melanogenesis,2/100,0.3848236425327292,0.5606606306402009,0,0,1.517934446505875,1.4495820420264696,KRAS;RAF1
126,KEGG_2019_Mouse,AGE-RAGE signaling pathway in diabetic complications,2/101,0.3895366931578598,0.5606606306402009,0,0,1.5025252525252526,1.4165766195085994,KRAS;RAC1
127,KEGG_2019_Mouse,T cell receptor signaling pathway,2/101,0.3895366931578598,0.5606606306402009,0,0,1.5025252525252526,1.4165766195085994,KRAS;RAF1
128,KEGG_2019_Mouse,Thyroid cancer,1/37,0.3909471424464103,0.5606606306402009,0,0,2.064779874213837,1.9392059784013267,KRAS
129,KEGG_2019_Mouse,Hepatocellular carcinoma,3/171,0.3979198464628946,0.5635616081004342,0,0,1.3284899511135253,1.2242097136293462,KRAS;RAF1;ACTB
130,KEGG_2019_Mouse,Aldosterone-regulated sodium reabsorption,1/38,0.3990625441143615,0.5635616081004342,0,0,2.008873023967364,1.845425333623264,KRAS
131,KEGG_2019_Mouse,Homologous recombination,1/41,0.4227680268425893,0.5925157951960532,0,0,1.8579245283018868,1.5995460302120732,BABAM2
132,KEGG_2019_Mouse,Phagosome,3/180,0.4298632689434084,0.59793011093632,0,0,1.2603596055938648,1.064106616801749,RAC1;ATP6V1E1;ACTB
133,KEGG_2019_Mouse,Basal transcription factors,1/43,0.4380517622653311,0.6047729553663154,0,0,1.7692722371967655,1.4603894998526634,GTF2I
134,KEGG_2019_Mouse,Cholinergic synapse,2/113,0.4447363076537254,0.6094534586365867,0,0,1.3392710892710893,1.0851761937393043,GNB1;KRAS
135,KEGG_2019_Mouse,Glycosphingolipid biosynthesis,1/45,0.4529323006942458,0.6161211443267314,0,0,1.6886792452830188,1.3374552586345123,ST3GAL5
136,KEGG_2019_Mouse,Proteasome,1/46,0.4602246936800637,0.6214713016847575,0,0,1.651069182389937,1.2812964617680371,PSMB2
137,KEGG_2019_Mouse,ABC transporters,1/48,0.4745202200543745,0.6361321790584006,0,0,1.5806503412284223,1.178297454098973,ABCG2
138,KEGG_2019_Mouse,Amino sugar and nucleotide sugar metabolism,1/49,0.4815258992613444,0.6362706659656157,0,0,1.5476415094339622,1.131009080025355,NANS
139,KEGG_2019_Mouse,Notch signaling pathway,1/49,0.4815258992613444,0.6362706659656157,0,0,1.5476415094339622,1.131009080025355,CTBP1
140,KEGG_2019_Mouse,Arginine and proline metabolism,1/50,0.4884385252284191,0.6362706659656157,0,0,1.5159799768964188,1.086262808220724,SRM
141,KEGG_2019_Mouse,N-Glycan biosynthesis,1/50,0.4884385252284191,0.6362706659656157,0,0,1.5159799768964188,1.086262808220724,TUSC3
142,KEGG_2019_Mouse,Alcoholism,3/199,0.495095705031431,0.6362706659656157,0,0,1.137076123224955,0.7993692808000287,GNB1;KRAS;RAF1
143,KEGG_2019_Mouse,Fanconi anemia pathway,1/51,0.4952593291840467,0.6362706659656157,0,0,1.4855849056603774,1.0438815259009178,USP1
144,KEGG_2019_Mouse,Herpes simplex virus 1 infection,6/433,0.5170739514124298,0.6597150414572381,0,0,1.043433615564763,0.6882168579020378,EIF2B3;RHEB;SRSF4;PTPN11;BID;EIF2B1
145,KEGG_2019_Mouse,Endocrine and other factor-regulated calcium reabsorption,1/55,0.521648390039789,0.660992822995623,0,0,1.3752620545073375,0.8949675979755651,CLTA
146,KEGG_2019_Mouse,"Valine, leucine and isoleucine degradation",1/56,0.5280279944523304,0.6645250270318445,0,0,1.350188679245283,0.8622385604889001,HIBADH
147,KEGG_2019_Mouse,Purine metabolism,2/136,0.5421904914890168,0.677738114361271,0,0,1.1080958842152873,0.678307464268196,AK2;NT5C3
148,KEGG_2019_Mouse,Vascular smooth muscle contraction,2/140,0.5578921756207056,0.6890346340316943,0,0,1.0757575757575757,0.6278008999068599,CALD1;RAF1
149,KEGG_2019_Mouse,Cytosolic DNA-sensing pathway,1/61,0.5586767302959683,0.6890346340316943,0,0,1.2373584905660375,0.7203706534118656,POLR1D
150,KEGG_2019_Mouse,Fluid shear stress and atherosclerosis,2/143,0.5694157066731765,0.696598309716771,0,0,1.0527079303675049,0.5928267020577819,RAC1;ACTB
151,KEGG_2019_Mouse,Measles,2/144,0.5732084879383823,0.696598309716771,0,0,1.0452411438326932,0.5816827329676507,CCND2;BID
152,KEGG_2019_Mouse,Glutathione metabolism,1/64,0.5761056291171133,0.696598309716771,0,0,1.1782569631626236,0.6497665939294983,SRM
153,KEGG_2019_Mouse,Breast cancer,2/147,0.5844411795742828,0.7016507502345456,0,0,1.023458725182863,0.5496987979300151,KRAS;RAF1
154,KEGG_2019_Mouse,Epstein-Barr virus infection,3/229,0.5898343935885496,0.7016507502345456,0,0,0.9846226319862714,0.5197955506033711,CCND2;RAC1;BID
155,KEGG_2019_Mouse,Glycolysis / Gluconeogenesis,1/67,0.5928487024477406,0.7016507502345456,0,0,1.1245283018867924,0.5879214468726711,GAPDH
