,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
72,KEGG_2019_Mouse,Endocytosis,9/269,0.1339735148659678,0.4375392238414901,0,0,1.568661971830986,3.153188055632288,SH3GLB1;CDC42;PRKCI;EHD4;CAPZB;WIPF1;CLTA;STAM;TGFBR1
73,KEGG_2019_Mouse,Ras signaling pathway,8/233,0.1370241657344316,0.4375392238414901,0,0,1.610408534998699,3.2008447454810693,CDC42;FLT1;GNB1;KDR;GNB4;PTPN11;RAC1;TEK
74,KEGG_2019_Mouse,Circadian rhythm,2/30,0.1380518947399782,0.4375392238414901,0,0,3.222863741339492,6.381675050050548,PRKAB1;CLOCK
75,KEGG_2019_Mouse,Chemokine signaling pathway,7/197,0.1391338117654947,0.4375392238414901,0,0,1.667793900639449,3.2894218223893072,VAV3;CDC42;GNB1;GNB4;RAC1;GNAI1;VAV2
76,KEGG_2019_Mouse,Glycerolipid metabolism,3/61,0.1470914203818707,0.4439808072802052,0,0,2.3356082375478926,4.476662593478519,AKR1A1;PLPP3;DGKZ
77,KEGG_2019_Mouse,Long-term depression,3/61,0.1470914203818707,0.4439808072802052,0,0,2.3356082375478926,4.476662593478519,GUCY1A1;GNA12;GNAI1
78,KEGG_2019_Mouse,JAK-STAT signaling pathway,6/164,0.1483954384998206,0.4439808072802052,0,0,1.7178897052314774,3.277518282970024,MPL;PTPN11;STAM;IL11RA1;MCL1;JAK1
79,KEGG_2019_Mouse,Hematopoietic cell lineage,4/94,0.1486128225205708,0.4439808072802052,0,0,2.008249548852797,3.8285487527126416,CD59A;ITGA6;CD44;IL11RA1
80,KEGG_2019_Mouse,Pentose phosphate pathway,2/32,0.1531376677877334,0.451850649398374,0,0,3.0076982294072363,5.643699014103461,PGM2;PGD
81,KEGG_2019_Mouse,Relaxin signaling pathway,5/131,0.1574310055778014,0.4578106521944319,0,0,1.7939276485788114,3.3165559888794536,ATF2;GNB1;GNB4;TGFBR1;GNAI1
82,KEGG_2019_Mouse,Starch and sucrose metabolism,2/33,0.1607964233406905,0.4578106521944319,0,0,2.9105267078894435,5.319325661140418,GYG;PGM2
83,KEGG_2019_Mouse,Prostate cancer,4/97,0.1609041622775409,0.4578106521944319,0,0,1.943167926552404,3.5500635636678077,CCNE2;LEF1;E2F1;E2F2
84,KEGG_2019_Mouse,Ribosome,6/170,0.166683962696113,0.4580267505862592,0,0,1.6545283984308374,2.964345233272388,MRPL20;RPL12;RPS6;RPLP2;RPS20;RPL22L1
85,KEGG_2019_Mouse,Pentose and glucuronate interconversions,2/34,0.1685232389858319,0.4580267505862592,0,0,2.8194284064665127,5.020504347571755,AKR1A1;GUSB
86,KEGG_2019_Mouse,Circadian entrainment,4/99,0.1692980091589295,0.4580267505862592,0,0,1.902063744046892,3.378245428373968,GUCY1A1;GNB1;GNB4;GNAI1
87,KEGG_2019_Mouse,Dopaminergic synapse,5/135,0.1715939643859335,0.4580267505862592,0,0,1.7383720930232558,3.064096832975429,ATF2;GNB1;GNB4;CLOCK;GNAI1
88,KEGG_2019_Mouse,Non-small cell lung cancer,3/66,0.1733620704391041,0.4580267505862592,0,0,2.1496913580246915,3.7670610486091034,CDK6;E2F1;E2F2
89,KEGG_2019_Mouse,Purine metabolism,5/136,0.1752098971830511,0.4580267505862592,0,0,1.7250133143973017,3.004577495126275,GUCY1A1;PKLR;GMPS;PGM2;PDE5A
90,KEGG_2019_Mouse,Base excision repair,2/35,0.1763115525269282,0.4580267505862592,0,0,2.733851214220729,4.7446060654305455,PCNA;HMGB1
91,KEGG_2019_Mouse,DNA replication,2/35,0.1763115525269282,0.4580267505862592,0,0,2.733851214220729,4.7446060654305455,PCNA;RPA2
92,KEGG_2019_Mouse,Fc epsilon RI signaling pathway,3/68,0.1842192425922967,0.4734236449414938,0,0,2.083333333333333,3.524226447626817,VAV3;RAC1;VAV2
93,KEGG_2019_Mouse,"Alanine, aspartate and glutamate metabolism",2/37,0.1920476767447121,0.4772896228561442,0,0,2.577367205542725,4.25268584176346,GAD2;ASS1
94,KEGG_2019_Mouse,Thyroid cancer,2/37,0.1920476767447121,0.4772896228561442,0,0,2.577367205542725,4.25268584176346,TPM3;LEF1
95,KEGG_2019_Mouse,Kaposi sarcoma-associated herpesvirus infection,7/216,0.1921733133004724,0.4772896228561442,0,0,1.5146894423825068,2.49826460504949,CDK6;GNB1;GNB4;E2F1;E2F2;RAC1;JAK1
96,KEGG_2019_Mouse,Apoptosis,5/141,0.1937116879374309,0.4772896228561442,0,0,1.661166210670315,2.7266122541323683,ENDOG;CTSZ;SPTAN1;ACTB;MCL1
97,KEGG_2019_Mouse,Axon guidance,6/180,0.1991192179764465,0.4856070724119462,0,0,1.558636765533317,2.515408357338188,CDC42;UNC5C;PTPN11;RAC1;MYL9;GNAI1
98,KEGG_2019_Mouse,"Parathyroid hormone synthesis, secretion and action",4/107,0.2042957476616891,0.4885030475992069,0,0,1.7536098033473746,2.7850595765074893,ATF2;GNA12;MEF2D;GNAI1
99,KEGG_2019_Mouse,Bile secretion,3/72,0.2064385263912966,0.4885030475992069,0,0,1.962157809983897,3.0957995940055647,CAR2;SLC2A1;HMGCR
100,KEGG_2019_Mouse,Melanoma,3/72,0.2064385263912966,0.4885030475992069,0,0,1.962157809983897,3.0957995940055647,CDK6;E2F1;E2F2
101,KEGG_2019_Mouse,Toxoplasmosis,4/108,0.2088136362913755,0.4892790105258702,0,0,1.7366589327146171,2.720151666408656,LAMA5;ITGA6;GNAI1;JAK1
102,KEGG_2019_Mouse,Taurine and hypotaurine metabolism,1/11,0.2149052051904662,0.4910044301047496,0,0,4.505760368663594,6.927869046164286,GAD2
103,KEGG_2019_Mouse,Nicotine addiction,2/40,0.2159631219228223,0.4910044301047496,0,0,2.373526194238483,3.6377792671792446,SLC32A1;GABRA4
104,KEGG_2019_Mouse,Breast cancer,5/147,0.216763332649318,0.4910044301047496,0,0,1.5904847690795938,2.4317703414454983,CDK6;NCOA3;LEF1;E2F1;E2F2
105,KEGG_2019_Mouse,Gastric acid secretion,3/74,0.2177676551929015,0.4910044301047496,0,0,1.9066901408450705,2.9064184737763243,CAR2;ACTB;GNAI1
106,KEGG_2019_Mouse,Glioma,3/75,0.2234800424071653,0.4911476212503652,0,0,1.8801118827160492,2.817221998282307,CDK6;E2F1;E2F2
107,KEGG_2019_Mouse,Bladder cancer,2/41,0.2239961954656477,0.4911476212503652,0,0,2.312548113933796,3.459863849304297,E2F1;E2F2
108,KEGG_2019_Mouse,Homologous recombination,2/41,0.2239961954656477,0.4911476212503652,0,0,2.312548113933796,3.459863849304297,RPA2;RAD54B
109,KEGG_2019_Mouse,Gastric cancer,5/150,0.2285980587247373,0.4922066309478579,0,0,1.557337610264635,2.298303302493462,CCNE2;LEF1;E2F1;E2F2;TGFBR1
110,KEGG_2019_Mouse,Retrograde endocannabinoid signaling,5/150,0.2285980587247373,0.4922066309478579,0,0,1.557337610264635,2.298303302493462,SLC32A1;GABRA4;GNB1;GNB4;GNAI1
111,KEGG_2019_Mouse,Viral carcinogenesis,7/229,0.2324764686318186,0.4960881785982559,0,0,1.4250336785383515,2.079076069550585,CDC20;CDC42;ATF2;CDK6;CCNE2;RAC1;JAK1
112,KEGG_2019_Mouse,Drug metabolism,4/114,0.2364814750802102,0.5001687835767278,0,0,1.641425859523307,2.366747987919582,DUT;GMPS;GUSB;GSTM5
113,KEGG_2019_Mouse,Nucleotide excision repair,2/43,0.2401241802356588,0.5034182375116006,0,0,2.199515574832423,3.137826877478604,PCNA;RPA2
114,KEGG_2019_Mouse,Oxytocin signaling pathway,5/154,0.2446602365784808,0.5084677960196253,0,0,1.5152177306071484,2.133252042515872,GUCY1A1;PRKAB1;MYL9;ACTB;GNAI1
115,KEGG_2019_Mouse,Natural killer cell mediated cytotoxicity,4/118,0.2553859265608195,0.5261830728278954,0,0,1.5835063296291774,2.161453583722924,VAV3;PTPN11;RAC1;VAV2
116,KEGG_2019_Mouse,Hippo signaling pathway,5/159,0.2651356230590129,0.541601828300035,0,0,1.465644820295983,1.945663723060543,PRKCI;BMP2;LEF1;ACTB;TGFBR1
117,KEGG_2019_Mouse,Cocaine addiction,2/48,0.2805963936650817,0.561455897568623,0,0,1.959935736519731,2.490760740231553,ATF2;GNAI1
118,KEGG_2019_Mouse,Sphingolipid metabolism,2/48,0.2805963936650817,0.561455897568623,0,0,1.959935736519731,2.490760740231553,UGCG;PLPP3
119,KEGG_2019_Mouse,PPAR signaling pathway,3/85,0.2819025427122793,0.561455897568623,0,0,1.6499830623306233,2.089198424267099,FABP5;UBC;ACADM
120,KEGG_2019_Mouse,Gap junction,3/86,0.2878347817119988,0.5685331638774193,0,0,1.6300200803212852,2.02997588745899,GUCY1A1;LPAR1;GNAI1
121,KEGG_2019_Mouse,Viral myocarditis,3/87,0.2937765107198142,0.5755130005084885,0,0,1.6105324074074074,1.972799074005786,RAC1;EIF4G3;ACTB
122,KEGG_2019_Mouse,Arginine and proline metabolism,2/50,0.2967618665404739,0.5766348463672623,0,0,1.8780792917628943,2.281538160066264,SMOX;SRM
123,KEGG_2019_Mouse,Colorectal cancer,3/88,0.2997261101250343,0.5776979058055098,0,0,1.591503267973856,1.917580305075441,LEF1;RAC1;TGFBR1
124,KEGG_2019_Mouse,cAMP signaling pathway,6/211,0.3111934979263734,0.5911315917761354,0,0,1.320825515947467,1.541852960292808,VAV3;ATP2A2;RAC1;MYL9;GNAI1;VAV2
125,KEGG_2019_Mouse,Antigen processing and presentation,3/90,0.3116425965012262,0.5911315917761354,0,0,1.554757343550447,1.8126888999469968,PDIA3;HSPA5;B2M
126,KEGG_2019_Mouse,TGF-beta signaling pathway,3/91,0.3176063996750854,0.5977002324594127,0,0,1.5370107323232325,1.7628627776980703,BMP2;E2F5;TGFBR1
127,KEGG_2019_Mouse,Serotonergic synapse,4/132,0.3234513068017341,0.6039442369188629,0,0,1.4092952436194897,1.5906809785416514,APP;GNB1;GNB4;GNAI1
128,KEGG_2019_Mouse,Necroptosis,5/176,0.3370528281660505,0.6244622165246982,0,0,1.318781449748402,1.434195400618956,H2AFZ;TRPM7;HMGB1;PPID;JAK1
129,KEGG_2019_Mouse,Arginine biosynthesis,1/19,0.3416375986831081,0.6280875852712525,0,0,2.5021761392729136,2.6873490757355065,ASS1
130,KEGG_2019_Mouse,Ubiquitin mediated proteolysis,4/138,0.3530810712530032,0.6414481633494533,0,0,1.345776915884614,1.401031265745566,CDC20;FBXW7;UBE2D3;ANAPC1
131,KEGG_2019_Mouse,Phagosome,5/180,0.3542726257829617,0.6414481633494533,0,0,1.2883720930232558,1.336928947058431,STX12;ITGAV;RAC1;SEC22B;ACTB
132,KEGG_2019_Mouse,Vascular smooth muscle contraction,4/140,0.3629680080086114,0.6522507813087078,0,0,1.325849597379555,1.343669786033502,GUCY1A1;GNA12;PRKCQ;MYL9
133,KEGG_2019_Mouse,Lysine degradation,2/59,0.368471114369609,0.6550232480546858,0,0,1.5808111502775417,1.5782707195459014,SETD7;ASH1L
134,KEGG_2019_Mouse,Glycosaminoglycan degradation,1/21,0.3699922112442786,0.6550232480546858,0,0,2.2517281105990783,2.2388331938473214,GUSB
135,KEGG_2019_Mouse,AGE-RAGE signaling pathway in diabetic complications,3/101,0.3771070287155511,0.6597590866811245,0,0,1.3794642857142858,1.3452897630917755,CDC42;RAC1;TGFBR1
136,KEGG_2019_Mouse,Glucagon signaling pathway,3/102,0.383014265072117,0.6597590866811245,0,0,1.365460157126824,1.3104089612483143,ATF2;SLC2A1;PRKAB1
137,KEGG_2019_Mouse,Th17 cell differentiation,3/102,0.383014265072117,0.6597590866811245,0,0,1.365460157126824,1.3104089612483143,PRKCQ;TGFBR1;JAK1
138,KEGG_2019_Mouse,Proximal tubule bicarbonate reclamation,1/22,0.3837092596178925,0.6597590866811245,0,0,2.144393241167435,2.054050274672564,CAR2
