,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
24,KEGG_2019_Mouse,RNA degradation,1/83,0.117370177258046,0.2249281939764766,0,0,8.363330529857024,17.9177869218649,DDX6
25,KEGG_2019_Mouse,PPAR signaling pathway,1/85,0.1200271612483068,0.2249281939764766,0,0,8.163382594417078,17.306674925558667,APOA1
26,KEGG_2019_Mouse,Antigen processing and presentation,1/90,0.1266358392018219,0.2249281939764766,0,0,7.702828361100349,15.917430476118057,HSPA8
27,KEGG_2019_Mouse,Phosphatidylinositol signaling system,1/98,0.1371100464027112,0.2249281939764766,0,0,7.064699608958407,14.037356193959155,MTMR2
28,KEGG_2019_Mouse,Aldosterone synthesis and secretion,1/102,0.1423015104749137,0.2249281939764766,0,0,6.783543871628543,13.226602405790088,LDLR
29,KEGG_2019_Mouse,Longevity regulating pathway,1/102,0.1423015104749137,0.2249281939764766,0,0,6.783543871628543,13.226602405790088,HSPA8
30,KEGG_2019_Mouse,Glucagon signaling pathway,1/102,0.1423015104749137,0.2249281939764766,0,0,6.783543871628543,13.226602405790088,PKM
31,KEGG_2019_Mouse,Leukocyte transendothelial migration,1/115,0.1589660866796708,0.2434168202282459,0,0,6.00604960677556,11.045511961406842,THY1
32,KEGG_2019_Mouse,Lysosome,1/124,0.1703192893145684,0.2521140625546402,0,0,5.5640594336977856,9.848832720808518,HEXA
33,KEGG_2019_Mouse,Spliceosome,1/132,0.1802865383685196,0.2521140625546402,0,0,5.222163727296657,8.946651703406395,HSPA8
34,KEGG_2019_Mouse,Estrogen signaling pathway,1/134,0.1827602066712051,0.2521140625546402,0,0,5.143116411718952,8.74113949573476,HSPA8
35,KEGG_2019_Mouse,Purine metabolism,1/136,0.1852266582034091,0.2521140625546402,0,0,5.066411238825032,8.542856093971833,PKM
36,KEGG_2019_Mouse,Measles,1/144,0.1950207027500213,0.2582706603986768,0,0,4.781046539667229,7.815335613346384,HSPA8
37,KEGG_2019_Mouse,Cushing syndrome,1/159,0.2130786765097357,0.2692091611736911,0,0,4.323876036665212,6.685117967665248,LDLR
38,KEGG_2019_Mouse,Hepatitis C,1/160,0.2142685160362031,0.2692091611736911,0,0,4.29646497505964,6.61881300609656,LDLR
39,KEGG_2019_Mouse,Influenza A,1/168,0.2237248276023687,0.2715825040861411,0,0,4.088994424943217,6.1226084945342665,HSPA8
40,KEGG_2019_Mouse,Hepatocellular carcinoma,1/171,0.227242503419016,0.2715825040861411,0,0,4.016227180527383,5.950994561365476,SMARCA4
41,KEGG_2019_Mouse,Cellular senescence,1/185,0.2434556033887368,0.2840315372868597,0,0,3.708020989505248,5.238768735953534,ETS1
42,KEGG_2019_Mouse,Viral carcinogenesis,1/229,0.2922986794867362,0.3229476982597357,0,0,2.985783424077435,3.6724512820110258,PKM
43,KEGG_2019_Mouse,Thermogenesis,1/231,0.2944447961037839,0.3229476982597357,0,0,2.95952023988006,3.618498094047231,SMARCA4
44,KEGG_2019_Mouse,Ras signaling pathway,1/233,0.2965846208507777,0.3229476982597357,0,0,2.933709869203329,3.565697576414808,ETS1
45,KEGG_2019_Mouse,Human T-cell leukemia virus 1 infection,1/245,0.309292434795214,0.329463680542728,0,0,2.787733182589033,3.2713158459655944,ETS1
46,KEGG_2019_Mouse,MAPK signaling pathway,1/294,0.3589176864723519,0.3741907795137286,0,0,2.3157585030010592,2.372870207856368,HSPA8
47,KEGG_2019_Mouse,Human papillomavirus infection,1/360,0.4203420786879558,0.4290992053272882,0,0,1.883680722312938,1.632560513212779,PKM
48,KEGG_2019_Mouse,Pathways in cancer,1/535,0.5569291170290379,0.5569291170290379,0,0,1.25506909466615,0.7346136608677107,ETS1
